point,bv,notebook,month,day,year,habtype,spp,round,region,area,impound,int,short,tall,pe,pcgrass,up,bg,water,wood,other,crop,central,north,east,south,west,averagewater,plant1,plant2,plant3,waterp,woodp,dead
878,v,NA,9,19,2015,ms,NA,2,se,osca,os23,0,10,NA,NA,NA,55,35,NA,NA,NA,NA,0,0,0,0,0,0,sesbania,cocklebur,a smartweed,NA,NA,NA
872,v,NA,9,19,2015,ms,NA,2,se,osca,os23,18,30,NA,NA,NA,NA,30,15,10,15,NA,0,0,0,0,0,0,a smartweed,primrose,willow,NA,NA,NA
863,v,NA,9,19,2015,ms,NA,2,se,osca,os23,0,10,NA,NA,NA,40,50,NA,NA,NA,NA,0,0,0,0,0,0,sesbania,a smartweed,cocklebur,NA,NA,NA
862,v,NA,9,19,2015,ms,NA,2,se,osca,os23,0,10,NA,NA,NA,40,50,NA,NA,NA,NA,0,0,0,0,0,0,a smartweed,sesbania,cocklebur,NA,NA,NA
867,v,NA,9,19,2015,ms,NA,2,se,osca,os23,0,30,NA,NA,NA,60,10,NA,NA,NA,NA,0,0,0,0,0,0,a smartweed,sesbania,cocklebur,NA,NA,NA
861,v,NA,9,19,2015,ms,NA,2,se,osca,os23,17,50,NA,NA,NA,NA,20,20,10,NA,NA,16,28,15,3,3,13,a smartweed,primrose,willow,NA,NA,NA
876,v,NA,9,19,2015,ms,NA,2,se,osca,os23,0,10,NA,NA,NA,30,60,NA,NA,NA,NA,0,0,0,0,0,0,a smartweed,sesbania,cocklebur,NA,NA,NA
214,v,NA,9,19,2015,ms,NA,2,se,dcca,dc18,18,65,NA,NA,NA,NA,NA,15,NA,20,NA,15,21,16,18,22,18.4,a smartweed,sedge,grass,NA,NA,NA
18001,v,NA,9,19,2015,ms,NA,2,se,dcca,dc18,0,80,NA,NA,NA,NA,NA,NA,NA,20,NA,10,11,15,12,13,12.2,a smartweed,millet,NA,NA,NA,NA
207,v,NA,9,19,2015,ms,NA,2,se,dcca,dc18,0,80,NA,NA,NA,NA,NA,NA,NA,20,NA,9,10,12,8,11,10,grass,millet,a smartweed,NA,NA,NA
af142,b,NA,9,19,2015,ms,s,2,se,dcca,dc18,0,80,NA,NA,NA,NA,NA,NA,NA,20,NA,9,10,12,8,11,10,grass,millet,a smartweed,NA,NA,NA
216,v,NA,9,19,2015,ms,NA,2,se,dcca,dc18,0,65,NA,NA,NA,10,NA,NA,NA,25,NA,3,5,0,5,5,3.6,grass,a smartweed,goldenrod,NA,NA,NA
18002,v,NA,9,19,2015,ms,NA,2,se,dcca,dc18,0,70,NA,NA,NA,NA,30,NA,NA,NA,NA,0,0,0,0,0,0,a smartweed,grass,millet,NA,NA,NA
213,v,NA,9,19,2015,ms,NA,2,se,dcca,dc18,0,60,NA,NA,NA,NA,15,NA,NA,25,NA,13,20,25,14,22,18.8,a smartweed,millet,grass,NA,NA,NA
18003,v,NA,9,19,2015,ms,NA,2,se,dcca,dc18,0,20,NA,NA,NA,35,45,NA,NA,NA,NA,0,0,0,0,0,0,a smartweed,cocklebur,grass,NA,NA,NA
18004,v,NA,9,19,2015,ms,NA,2,se,dcca,dc18,0,75,NA,NA,NA,NA,NA,NA,NA,25,NA,0,0,0,0,0,0,a smartweed,millet,NA,NA,NA,NA
18005,v,NA,9,19,2015,ms,NA,2,se,dcca,dc18,0,35,NA,NA,NA,25,45,NA,NA,0,NA,0,0,0,0,0,0,a smartweed,cocklebur,grass,NA,NA,NA
18005,v,NA,9,19,2015,ms,NA,2,se,dcca,dc18,0,70,NA,NA,NA,NA,30,NA,NA,NA,NA,0,0,0,0,0,0,grass,a smartweed,millet,NA,NA,NA
af141,b,NA,9,19,2015,ms,s,2,se,dcca,dc18,0,80,20,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,a smartweed,millet,p smartweed,NA,NA,NA
18007,v,NA,9,19,2015,ms,NA,2,se,dcca,dc18,0,80,20,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,a smartweed,millet,p smartweed,NA,NA,NA
hp221,b,NA,9,19,2015,ms,s,2,se,dcca,dc18,0,80,NA,NA,NA,20,NA,NA,NA,NA,NA,5,3,2,0,5,3,grass,cocklebur,a smartweed,NA,NA,NA
218,v,NA,9,19,2015,ms,NA,2,se,dcca,dc18,0,80,NA,NA,NA,20,NA,NA,NA,NA,NA,5,3,2,0,5,3,grass,cocklebur,a smartweed,NA,NA,NA
18009,v,NA,9,19,2015,ms,NA,2,se,dcca,dc18,18,85,NA,NA,NA,NA,NA,15,NA,NA,NA,3,5,2,7,5,4.4,grass,millet,a smartweed,NA,NA,NA
18010,v,NA,9,19,2015,ms,NA,2,se,dcca,dc18,0,70,20,NA,NA,10,NA,NA,NA,NA,NA,7,5,8,7,7,6.8,grass,p smartweed,a smartweed,NA,NA,NA
18011,v,NA,9,19,2015,ms,NA,2,se,dcca,dc18,17,40,NA,NA,NA,NA,NA,35,NA,25,NA,11,12,14,13,10,12,a smartweed,grass,millet,NA,NA,NA
18012,v,NA,9,19,2015,ms,NA,2,se,dcca,dc18,0,80,20,NA,NA,NA,NA,NA,NA,NA,NA,12,13,15,10,18,13.6,grass,a smartweed,p smartweed,NA,NA,NA
18013,v,NA,9,19,2015,ms,NA,2,se,dcca,dc18,0,70,15,NA,NA,NA,NA,NA,NA,15,NA,13,12,15,10,9,11.8,millet,a smartweed,p smartweed,NA,NA,NA
hp220,b,NA,9,19,2015,ms,s,2,se,dcca,dc18,0,70,15,NA,NA,NA,NA,NA,NA,15,NA,13,12,15,10,9,11.8,millet,a smartweed,p smartweed,NA,NA,NA
hp219,b,NA,9,19,2015,ms,s,2,se,dcca,dc18,0,70,15,NA,NA,NA,NA,NA,NA,15,NA,13,12,15,10,9,11.8,millet,a smartweed,p smartweed,NA,NA,NA
18014,v,NA,9,19,2015,ms,NA,2,se,dcca,dc18,0,65,10,5,NA,20,NA,NA,NA,NA,NA,5,7,6,8,5,6.2,grass,millet,cocklebur,NA,NA,NA
210,v,NA,9,19,2015,ms,NA,2,se,dcca,dc18,0,80,5,NA,NA,15,NA,NA,NA,NA,NA,3,4,3,5,5,4,millet,grass,p smartweed,NA,NA,NA
18015,v,NA,9,19,2015,ms,NA,2,se,dcca,dc18,0,70,10,NA,NA,NA,NA,NA,10,10,NA,3,6,0,5,1,3,a smartweed,grass,tree,NA,NA,NA
279,v,NA,9,19,2015,ms,NA,2,se,dcca,dc22,0,55,35,NA,NA,NA,NA,NA,10,NA,NA,0,0,0,0,0,0,grass,p smartweed,tree,NA,NA,NA
272,v,NA,9,19,2015,ms,NA,2,se,dcca,dc22,0,65,20,NA,NA,NA,NA,NA,15,NA,NA,0,0,0,0,0,0,grass,p smartweed,millet,NA,NA,NA
276,v,NA,9,19,2015,ms,NA,2,se,dcca,dc22,0,70,30,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,grass,p smartweed,millet,NA,NA,NA
280,v,NA,9,19,2015,ms,NA,2,se,dcca,dc22,0,60,15,NA,NA,NA,NA,NA,10,15,NA,0,0,0,0,0,0,p smartweed,grass,a smartweed,NA,NA,NA
274,v,NA,9,19,2015,ms,NA,2,se,dcca,dc22,0,60,40,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,grass,p smartweed,primrose,NA,NA,NA
271,v,NA,9,19,2015,ms,NA,2,se,dcca,dc22,0,60,40,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,p smartweed,primrose,spikerush,NA,NA,NA
262,v,NA,9,19,2015,ms,NA,2,se,dcca,dc22,0,40,30,NA,NA,30,NA,NA,NA,NA,NA,0,0,0,0,0,0,p smartweed,cocklebur,grass,NA,NA,NA
265,v,NA,9,19,2015,ms,NA,2,se,dcca,dc22,0,40,30,NA,NA,30,NA,NA,NA,NA,NA,0,0,0,0,0,0,p smartweed,grass,upland,NA,NA,NA
275,v,NA,9,19,2015,ms,NA,2,se,dcca,dc22,0,20,45,35,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,p smartweed,grass,cattail,NA,NA,NA
270,v,NA,9,19,2015,ms,NA,2,se,dcca,dc22,0,40,40,NA,NA,20,NA,NA,NA,NA,NA,0,0,0,0,0,0,p smartweed,cocklebur,grass,NA,NA,NA
273,v,NA,9,19,2015,ms,NA,2,se,dcca,dc22,0,60,20,10,NA,NA,NA,NA,10,NA,NA,0,0,0,0,0,0,grass,primrose,cattail,NA,NA,NA
265,v,NA,9,19,2015,ms,NA,2,se,dcca,dc22,0,60,20,10,NA,NA,NA,NA,10,NA,NA,0,0,0,0,0,0,grass,primrose,cattail,NA,NA,NA
278,v,NA,9,19,2015,ms,NA,2,se,dcca,dc22,0,25,60,NA,NA,NA,NA,NA,15,NA,NA,0,0,0,0,0,0,p smartweed,grass,tree,NA,NA,NA
267,v,NA,9,19,2015,ms,NA,2,se,dcca,dc22,0,25,60,NA,NA,NA,NA,NA,15,NA,NA,0,0,0,0,0,0,p smartweed,grass,tree,NA,NA,NA
263,v,NA,9,19,2015,ms,NA,2,se,dcca,dc22,0,NA,NA,NA,NA,85,NA,NA,15,NA,NA,0,0,0,0,0,0,goldenrod,sumpweed,upland,NA,NA,NA
268,v,NA,9,19,2015,ms,NA,2,se,dcca,dc22,0,NA,NA,NA,NA,100,NA,NA,NA,NA,NA,0,0,0,0,0,0,biden,sumpweed,upland,NA,NA,NA
261,v,NA,9,19,2015,ms,NA,2,se,dcca,dc22,0,NA,NA,NA,NA,100,NA,NA,NA,NA,NA,0,0,0,0,0,0,biden,sumpweed,upland,NA,NA,NA
264,v,NA,9,19,2015,ms,NA,2,se,dcca,dc22,0,NA,NA,NA,NA,100,NA,NA,NA,NA,NA,0,0,0,0,0,0,biden,sumpweed,upland,NA,NA,NA
266,v,NA,9,19,2015,ms,NA,2,se,dcca,dc22,0,50,NA,35,NA,NA,NA,NA,15,NA,NA,0,0,0,0,0,0,cattail,a smartweed,spikerush,NA,NA,NA
831,v,NA,9,19,2015,ms,NA,2,se,osca,os21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
835,v,NA,9,19,2015,ms,NA,2,se,osca,os21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,5,7,3,3,4.2,NA,NA,NA,NA,NA,NA
828,v,NA,9,19,2015,ms,NA,2,se,osca,os21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,0,5,0,1.6,NA,NA,NA,NA,NA,NA
823,v,NA,9,19,2015,ms,NA,2,se,osca,os21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,11,12,8,10,9.6,NA,NA,NA,NA,NA,NA
826,v,NA,9,19,2015,ms,NA,2,se,osca,os21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,10,12,8,7,9.2,NA,NA,NA,NA,NA,NA
827,v,NA,9,19,2015,ms,NA,2,se,osca,os21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,7,6,8,10,7.8,NA,NA,NA,NA,NA,NA
825,v,NA,9,19,2015,ms,NA,2,se,osca,os21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,19,20,21,22,20.4,NA,NA,NA,NA,NA,NA
821,v,NA,9,19,2015,ms,NA,2,se,osca,os21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,15,14,16,17,15.6,NA,NA,NA,NA,NA,NA
839,v,NA,9,19,2015,ms,NA,2,se,osca,os21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,12,14,13,10,11.8,NA,NA,NA,NA,NA,NA
857,v,NA,9,19,2015,ms,NA,2,se,osca,os21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,8,9,11,12,9.8,NA,NA,NA,NA,NA,NA
833,v,NA,9,19,2015,ms,NA,2,se,osca,os21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
221,v,NA,9,19,2015,ms,NA,2,se,osca,os21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,55,48,44,43,48,NA,NA,NA,NA,NA,NA
829,v,NA,9,19,2015,ms,NA,2,se,osca,os21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,25,24,23,22,23,NA,NA,NA,NA,NA,NA
838,v,NA,9,19,2015,ms,NA,2,se,osca,os21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,9,0,3,5,4.6,NA,NA,NA,NA,NA,NA
830,v,NA,9,19,2015,ms,NA,2,se,osca,os21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,17,15,12,15,14.2,NA,NA,NA,NA,NA,NA
af163,v,NA,9,19,2015,ms,NA,2,se,osca,os21,0,80,NA,NA,NA,NA,NA,NA,NA,20,NA,3,5,3,2,0,2.6,a smartweed,millet,grass,NA,NA,NA
af164,v,NA,9,19,2015,ms,NA,2,se,osca,os21,0,75,20,NA,NA,NA,NA,NA,5,NA,NA,5,6,11,10,5,7.4,a smartweed,p smartweed,sedge,NA,NA,NA
657,v,NA,9,24,2015,ms,NA,3,nw,scnwr,scmsu3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
643,v,NA,9,24,2015,ms,NA,3,nw,scnwr,scmsu3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
658,v,NA,9,24,2015,ms,NA,3,nw,scnwr,scmsu3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
652,v,NA,9,24,2015,ms,NA,3,nw,scnwr,scmsu3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
655,v,NA,9,24,2015,ms,NA,3,nw,scnwr,scmsu3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
641,v,NA,9,24,2015,ms,NA,3,nw,scnwr,scmsu3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
648,v,NA,9,24,2015,ms,NA,3,nw,scnwr,scmsu3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
651,v,NA,9,24,2015,ms,NA,3,nw,scnwr,scmsu3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
660,v,NA,9,24,2015,ms,NA,3,nw,scnwr,scmsu3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
659,v,NA,9,24,2015,ms,NA,3,nw,scnwr,scmsu3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
644,v,NA,9,24,2015,ms,NA,3,nw,scnwr,scmsu3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
653,v,NA,9,24,2015,ms,NA,3,nw,scnwr,scmsu3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
642,v,NA,9,24,2015,ms,NA,3,nw,scnwr,scmsu3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
647,v,NA,9,24,2015,ms,NA,3,nw,scnwr,scmsu3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
645,v,NA,9,24,2015,ms,NA,3,nw,scnwr,scmsu3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
654,v,NA,9,24,2015,ms,NA,3,nw,scnwr,scmsu3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
650,v,NA,9,24,2015,ms,NA,3,nw,scnwr,scmsu3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
646,v,NA,9,24,2015,ms,NA,3,nw,scnwr,scmsu3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
656,v,NA,9,24,2015,ms,NA,3,nw,scnwr,scmsu3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
657,v,NA,9,24,2015,ms,NA,3,nw,scnwr,scmsu3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
677,v,NA,9,24,2015,ms,NA,3,nw,scnwr,scmsu2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,7,8,6,7,7.8,NA,NA,NA,NA,NA,NA
663,v,NA,9,24,2015,ms,NA,3,nw,scnwr,scmsu2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,4,5,6,4.2,NA,NA,NA,NA,NA,NA
667,v,NA,9,24,2015,ms,NA,3,nw,scnwr,scmsu2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,6,7,7,8,6.8,NA,NA,NA,NA,NA,NA
668,v,NA,9,24,2015,ms,NA,3,nw,scnwr,scmsu2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,6,8,8,5,6.6,NA,NA,NA,NA,NA,NA
662,v,NA,9,24,2015,ms,NA,3,nw,scnwr,scmsu2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,6,8,8,6,NA,NA,NA,NA,NA,NA
673,v,NA,9,24,2015,ms,NA,3,nw,scnwr,scmsu2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
665,v,NA,9,24,2015,ms,NA,3,nw,scnwr,scmsu2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
670,v,NA,9,24,2015,ms,NA,3,nw,scnwr,scmsu2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
664,v,NA,9,24,2015,ms,NA,3,nw,scnwr,scmsu2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
661,v,NA,9,24,2015,ms,NA,3,nw,scnwr,scmsu2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
666,v,NA,9,24,2015,ms,NA,3,nw,scnwr,scmsu2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
679,v,NA,9,24,2015,ms,NA,3,nw,scnwr,scmsu2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
675,v,NA,9,24,2015,ms,NA,3,nw,scnwr,scmsu2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
672,v,NA,9,24,2015,ms,NA,3,nw,scnwr,scmsu2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
680,v,NA,9,24,2015,ms,NA,3,nw,scnwr,scmsu2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
676,v,NA,9,24,2015,ms,NA,3,nw,scnwr,scmsu2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
649,v,NA,9,24,2015,ms,NA,3,nw,scnwr,scmsu2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
669,v,NA,9,24,2015,ms,NA,3,nw,scnwr,scmsu2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
674,v,NA,9,24,2015,ms,NA,3,nw,scnwr,scmsu2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
671,v,NA,9,24,2015,ms,NA,3,nw,scnwr,scmsu2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
678,v,NA,9,24,2015,ms,NA,3,nw,scnwr,scmsu2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
hp250,b,NA,9,24,2015,ms,s,3,nw,scnwr,scmsu2,0,50,0,0,0,20,0,0,0,15,0,6,3,5,8,10,6.4,reed canary grass,millet,upland,NA,NA,NA
577,v,NA,9,24,2015,ms,NA,3,nw,scnwr,sgb,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,21,21,22,24,21.6,NA,NA,NA,NA,NA,NA
566,v,NA,9,24,2015,ms,NA,3,nw,scnwr,sgb,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,28,19,7,19,18.6,NA,NA,NA,NA,NA,NA
575,v,NA,9,24,2015,ms,NA,3,nw,scnwr,sgb,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
562,v,NA,9,24,2015,ms,NA,3,nw,scnwr,sgb,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,5,4,0,2,NA,NA,NA,NA,NA,NA
567,v,NA,9,24,2015,ms,NA,3,nw,scnwr,sgb,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,14,12,12,13,12.6,NA,NA,NA,NA,NA,NA
573,v,NA,9,24,2015,ms,NA,3,nw,scnwr,sgb,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,18,16,17,15,16.8,NA,NA,NA,NA,NA,NA
578,v,NA,9,24,2015,ms,NA,3,nw,scnwr,sgb,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,16,19,19,18,18,NA,NA,NA,NA,NA,NA
579,v,NA,9,24,2015,ms,NA,3,nw,scnwr,sgb,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,3,17,35,8,14,NA,NA,NA,NA,NA,NA
564,v,NA,9,24,2015,ms,NA,3,nw,scnwr,sgb,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,21,22,17,20,20.6,NA,NA,NA,NA,NA,NA
af251,b,NA,9,25,2015,ms,s,3,nw,nvca,sanctuary,0,60,NA,40,0,0,0,0,0,15,0,12,11,12,13,12,12,a smartweed,bulrush,cattail,NA,NA,NA
1390,v,NA,9,25,2015,ms,NA,3,nw,nvca,sanctuary,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,12,0,2,10,6.2,NA,NA,NA,NA,NA,NA
1386,v,NA,9,25,2015,ms,NA,3,nw,nvca,sanctuary,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,28,29,29,33,29,NA,NA,NA,NA,NA,NA
896,v,NA,9,25,2015,ms,NA,3,nw,nvca,sanctuary,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,33,35,37,47,36.6,NA,NA,NA,NA,NA,NA
885,v,NA,9,25,2015,ms,NA,3,nw,nvca,sanctuary,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,18,18,21,23,19.2,NA,NA,NA,NA,NA,NA
882,v,NA,9,25,2015,ms,NA,3,nw,nvca,sanctuary,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,19,21,23,27,21.8,NA,NA,NA,NA,NA,NA
1389,v,NA,9,25,2015,ms,NA,3,nw,nvca,sanctuary,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,8,9,10,11,9.2,NA,NA,NA,NA,NA,NA
886,v,NA,9,25,2015,ms,NA,3,nw,nvca,sanctuary,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,7,12,13,8.4,NA,NA,NA,NA,NA,NA
1381,v,NA,9,25,2015,ms,NA,3,nw,nvca,sanctuary,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,13,22,14,25,18.4,NA,NA,NA,NA,NA,NA
1398,v,NA,9,25,2015,ms,NA,3,nw,nvca,sanctuary,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
1399,v,NA,9,25,2015,ms,NA,3,nw,nvca,sanctuary,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
1394,v,NA,9,25,2015,ms,NA,3,nw,nvca,sanctuary,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
1391,v,NA,9,25,2015,ms,NA,3,nw,nvca,sanctuary,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
1388,v,NA,9,25,2015,ms,NA,3,nw,nvca,sanctuary,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
1382,v,NA,9,25,2015,ms,NA,3,nw,nvca,sanctuary,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
897,v,NA,9,25,2015,ms,NA,3,nw,nvca,sanctuary,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
af263,b,NA,9,25,2015,ms,s,3,nw,nvca,sanctuary,0,70,NA,30,0,0,0,0,0,0,0,21,21,24,27,28,24.2,a smartweed,bulrush,NA,NA,NA,NA
af257,b,NA,9,25,2015,ms,s,3,nw,nvca,sanctuary,5,50,NA,20,0,0,0,15,0,15,0,18,19,19,22,23,20.2,a smartweed,bulrush,NA,NA,NA,NA
hp264,b,NA,9,25,2015,ms,s,3,nw,nvca,sanctuary,7,70,NA,10,0,0,0,20,0,0,0,16,18,18,21,23,19.2,a smartweed,bulrush,NA,NA,NA,NA
hp269,b,NA,9,25,2015,ms,s,3,nw,nvca,sanctuary,7,65,NA,25,0,0,0,10,0,0,0,19,20,21,37,33,26,a smartweed,bulrush,arrowhead,NA,NA,NA
af266,b,NA,9,25,2015,ms,y,3,nw,nvca,sanctuary,0,10,NA,40,0,50,0,0,0,0,0,0,0,0,0,0,0,rush,upland,upland,NA,NA,NA
1387,v,NA,9,25,2015,ms,NA,3,nw,nvca,sanctuary,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
899,v,NA,9,25,2015,ms,NA,3,nw,nvca,sanctuary,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,23,28,28,15,23,NA,NA,NA,NA,NA,NA
